movie_id,title,user_id,rating
77,"Firm, The (1993)",766,2
77,"Firm, The (1993)",528,3
77,"Firm, The (1993)",532,5
77,"Firm, The (1993)",437,4
77,"Firm, The (1993)",741,3
77,"Firm, The (1993)",487,3
77,"Firm, The (1993)",215,3
77,"Firm, The (1993)",551,3
77,"Firm, The (1993)",764,4
77,"Firm, The (1993)",577,3
77,"Firm, The (1993)",586,3
77,"Firm, The (1993)",478,1
77,"Firm, The (1993)",371,5
77,"Firm, The (1993)",533,4
77,"Firm, The (1993)",378,4
77,"Firm, The (1993)",521,3
77,"Firm, The (1993)",774,1
77,"Firm, The (1993)",500,3
77,"Firm, The (1993)",721,5
77,"Firm, The (1993)",389,2
77,"Firm, The (1993)",711,3
77,"Firm, The (1993)",881,2
77,"Firm, The (1993)",545,3
77,"Firm, The (1993)",843,2
77,"Firm, The (1993)",823,4
77,"Firm, The (1993)",633,3
77,"Firm, The (1993)",627,2
77,"Firm, The (1993)",870,3
77,"Firm, The (1993)",815,4
77,"Firm, The (1993)",916,3
77,"Firm, The (1993)",893,4
77,"Firm, The (1993)",455,4
77,"Firm, The (1993)",130,5
77,"Firm, The (1993)",561,1
77,"Firm, The (1993)",749,3
77,"Firm, The (1993)",145,3
77,"Firm, The (1993)",647,4
77,"Firm, The (1993)",303,4
77,"Firm, The (1993)",393,3
77,"Firm, The (1993)",394,3
77,"Firm, The (1993)",442,3
77,"Firm, The (1993)",495,4
77,"Firm, The (1993)",267,3
77,"Firm, The (1993)",65,5
77,"Firm, The (1993)",682,3
77,"Firm, The (1993)",690,3
77,"Firm, The (1993)",922,4
77,"Firm, The (1993)",896,4
77,"Firm, The (1993)",186,5
77,"Firm, The (1993)",156,2
77,"Firm, The (1993)",452,3
77,"Firm, The (1993)",554,4
77,"Firm, The (1993)",932,2
77,"Firm, The (1993)",243,3
77,"Firm, The (1993)",758,3
77,"Firm, The (1993)",864,4
77,"Firm, The (1993)",693,2
77,"Firm, The (1993)",847,4
77,"Firm, The (1993)",498,2
77,"Firm, The (1993)",796,5
77,"Firm, The (1993)",897,4
77,"Firm, The (1993)",719,3
77,"Firm, The (1993)",889,3
78,Free Willy (1993),83,2
78,Free Willy (1993),276,4
78,Free Willy (1993),7,3
78,Free Willy (1993),1,1
78,Free Willy (1993),62,2
78,Free Willy (1993),405,2
78,Free Willy (1993),148,1
78,Free Willy (1993),254,3
78,Free Willy (1993),314,4
78,Free Willy (1993),92,3
78,Free Willy (1993),56,3
78,Free Willy (1993),95,3
78,Free Willy (1993),303,2
78,Free Willy (1993),472,1
78,Free Willy (1993),38,5
78,Free Willy (1993),393,2
78,Free Willy (1993),778,1
78,Free Willy (1993),417,2
78,Free Willy (1993),749,3
78,Free Willy (1993),222,1
78,Free Willy (1993),642,3
78,Free Willy (1993),194,1
78,Free Willy (1993),545,2
78,Free Willy (1993),901,4
78,Free Willy (1993),399,3
78,Free Willy (1993),13,1
78,Free Willy (1993),450,2
78,Free Willy (1993),796,3
78,Free Willy (1993),620,4
78,Free Willy (1993),416,2
78,Free Willy (1993),566,1
78,Free Willy (1993),712,4
78,Free Willy (1993),378,3
79,"Fugitive, The (1993)",99,4
79,"Fugitive, The (1993)",301,5
79,"Fugitive, The (1993)",57,5
79,"Fugitive, The (1993)",305,3
79,"Fugitive, The (1993)",28,4
79,"Fugitive, The (1993)",293,3
79,"Fugitive, The (1993)",279,3
79,"Fugitive, The (1993)",201,4
79,"Fugitive, The (1993)",22,4
79,"Fugitive, The (1993)",92,4
79,"Fugitive, The (1993)",128,4
79,"Fugitive, The (1993)",177,4
79,"Fugitive, The (1993)",249,5
79,"Fugitive, The (1993)",60,4
79,"Fugitive, The (1993)",180,3
79,"Fugitive, The (1993)",214,4
79,"Fugitive, The (1993)",158,4
79,"Fugitive, The (1993)",110,4
79,"Fugitive, The (1993)",94,4
79,"Fugitive, The (1993)",56,4
79,"Fugitive, The (1993)",8,4
79,"Fugitive, The (1993)",72,4
79,"Fugitive, The (1993)",338,4
79,"Fugitive, The (1993)",37,4
79,"Fugitive, The (1993)",213,5
79,"Fugitive, The (1993)",323,4
79,"Fugitive, The (1993)",160,4
79,"Fugitive, The (1993)",236,4
79,"Fugitive, The (1993)",234,3
79,"Fugitive, The (1993)",347,5
79,"Fugitive, The (1993)",263,4
79,"Fugitive, The (1993)",329,4
79,"Fugitive, The (1993)",326,4
79,"Fugitive, The (1993)",303,5
79,"Fugitive, The (1993)",297,3
79,"Fugitive, The (1993)",87,5
79,"Fugitive, The (1993)",239,3
79,"Fugitive, The (1993)",124,3
79,"Fugitive, The (1993)",385,3
79,"Fugitive, The (1993)",188,5
79,"Fugitive, The (1993)",333,3
79,"Fugitive, The (1993)",294,4
79,"Fugitive, The (1993)",292,5
79,"Fugitive, The (1993)",151,4
79,"Fugitive, The (1993)",90,4
79,"Fugitive, The (1993)",360,4
79,"Fugitive, The (1993)",42,5
79,"Fugitive, The (1993)",308,4
79,"Fugitive, The (1993)",5,3
79,"Fugitive, The (1993)",354,2
79,"Fugitive, The (1993)",97,5
79,"Fugitive, The (1993)",38,3
79,"Fugitive, The (1993)",7,4
79,"Fugitive, The (1993)",135,3
79,"Fugitive, The (1993)",189,3
79,"Fugitive, The (1993)",198,3
79,"Fugitive, The (1993)",344,4
79,"Fugitive, The (1993)",145,5
79,"Fugitive, The (1993)",328,4
79,"Fugitive, The (1993)",197,5
79,"Fugitive, The (1993)",406,3
79,"Fugitive, The (1993)",95,4
79,"Fugitive, The (1993)",31,2
79,"Fugitive, The (1993)",102,2
79,"Fugitive, The (1993)",253,5
79,"Fugitive, The (1993)",371,5
79,"Fugitive, The (1993)",235,4
79,"Fugitive, The (1993)",96,4
79,"Fugitive, The (1993)",207,4
79,"Fugitive, The (1993)",272,5
79,"Fugitive, The (1993)",186,5
79,"Fugitive, The (1993)",18,4
79,"Fugitive, The (1993)",457,5
79,"Fugitive, The (1993)",381,3
79,"Fugitive, The (1993)",442,3
79,"Fugitive, The (1993)",125,5
79,"Fugitive, The (1993)",343,4
79,"Fugitive, The (1993)",222,5
79,"Fugitive, The (1993)",394,5
79,"Fugitive, The (1993)",230,5
79,"Fugitive, The (1993)",276,4
79,"Fugitive, The (1993)",459,3
79,"Fugitive, The (1993)",16,5
79,"Fugitive, The (1993)",474,5
79,"Fugitive, The (1993)",11,4
79,"Fugitive, The (1993)",363,2
79,"Fugitive, The (1993)",109,5
79,"Fugitive, The (1993)",256,5
79,"Fugitive, The (1993)",118,5
79,"Fugitive, The (1993)",296,4
79,"Fugitive, The (1993)",379,5
79,"Fugitive, The (1993)",298,5
79,"Fugitive, The (1993)",454,4
79,"Fugitive, The (1993)",493,5
79,"Fugitive, The (1993)",320,4
79,"Fugitive, The (1993)",497,4
79,"Fugitive, The (1993)",291,5
79,"Fugitive, The (1993)",130,5
79,"Fugitive, The (1993)",217,5
79,"Fugitive, The (1993)",13,3
79,"Fugitive, The (1993)",221,4
79,"Fugitive, The (1993)",543,4
79,"Fugitive, The (1993)",478,4
79,"Fugitive, The (1993)",505,3
79,"Fugitive, The (1993)",452,4
79,"Fugitive, The (1993)",339,4
79,"Fugitive, The (1993)",453,3
79,"Fugitive, The (1993)",43,4
79,"Fugitive, The (1993)",270,4
79,"Fugitive, The (1993)",592,4
79,"Fugitive, The (1993)",593,4
79,"Fugitive, The (1993)",85,3
79,"Fugitive, The (1993)",389,4
79,"Fugitive, The (1993)",59,5
79,"Fugitive, The (1993)",29,4
79,"Fugitive, The (1993)",372,5
79,"Fugitive, The (1993)",522,3
79,"Fugitive, The (1993)",387,4
79,"Fugitive, The (1993)",271,4
79,"Fugitive, The (1993)",487,5
79,"Fugitive, The (1993)",23,4
79,"Fugitive, The (1993)",393,4
79,"Fugitive, The (1993)",184,3
79,"Fugitive, The (1993)",327,3
79,"Fugitive, The (1993)",479,4
79,"Fugitive, The (1993)",551,5
79,"Fugitive, The (1993)",425,4
79,"Fugitive, The (1993)",554,5
79,"Fugitive, The (1993)",280,4
79,"Fugitive, The (1993)",618,5
79,"Fugitive, The (1993)",345,4
79,"Fugitive, The (1993)",334,4
79,"Fugitive, The (1993)",361,4
79,"Fugitive, The (1993)",633,5
79,"Fugitive, The (1993)",55,5
79,"Fugitive, The (1993)",632,5
79,"Fugitive, The (1993)",466,3
79,"Fugitive, The (1993)",664,4
79,"Fugitive, The (1993)",648,5
79,"Fugitive, The (1993)",610,3
79,"Fugitive, The (1993)",378,4
79,"Fugitive, The (1993)",24,4
79,"Fugitive, The (1993)",6,3
79,"Fugitive, The (1993)",545,4
79,"Fugitive, The (1993)",524,4
79,"Fugitive, The (1993)",450,4
79,"Fugitive, The (1993)",686,4
79,"Fugitive, The (1993)",666,3
79,"Fugitive, The (1993)",162,4
79,"Fugitive, The (1993)",429,4
79,"Fugitive, The (1993)",456,3
79,"Fugitive, The (1993)",216,4
79,"Fugitive, The (1993)",399,3
79,"Fugitive, The (1993)",654,5
79,"Fugitive, The (1993)",178,4
79,"Fugitive, The (1993)",690,4
79,"Fugitive, The (1993)",753,4
79,"Fugitive, The (1993)",498,3
79,"Fugitive, The (1993)",739,4
79,"Fugitive, The (1993)",538,4
79,"Fugitive, The (1993)",640,5
79,"Fugitive, The (1993)",332,5
79,"Fugitive, The (1993)",153,5
79,"Fugitive, The (1993)",623,5
79,"Fugitive, The (1993)",665,3
79,"Fugitive, The (1993)",295,4
79,"Fugitive, The (1993)",712,4
79,"Fugitive, The (1993)",82,3
79,"Fugitive, The (1993)",682,4
79,"Fugitive, The (1993)",738,3
79,"Fugitive, The (1993)",1,4
79,"Fugitive, The (1993)",747,4
79,"Fugitive, The (1993)",661,5
79,"Fugitive, The (1993)",495,5
79,"Fugitive, The (1993)",700,3
79,"Fugitive, The (1993)",562,4
79,"Fugitive, The (1993)",588,4
79,"Fugitive, The (1993)",352,4
79,"Fugitive, The (1993)",419,4
79,"Fugitive, The (1993)",484,5
79,"Fugitive, The (1993)",746,5
79,"Fugitive, The (1993)",650,3
79,"Fugitive, The (1993)",417,3
79,"Fugitive, The (1993)",535,3
79,"Fugitive, The (1993)",854,4
79,"Fugitive, The (1993)",268,3
79,"Fugitive, The (1993)",445,4
79,"Fugitive, The (1993)",705,5
79,"Fugitive, The (1993)",63,3
79,"Fugitive, The (1993)",200,5
79,"Fugitive, The (1993)",843,2
79,"Fugitive, The (1993)",867,4
79,"Fugitive, The (1993)",193,4
79,"Fugitive, The (1993)",437,4
79,"Fugitive, The (1993)",577,4
79,"Fugitive, The (1993)",591,4
79,"Fugitive, The (1993)",727,4
79,"Fugitive, The (1993)",548,5
79,"Fugitive, The (1993)",840,4
79,"Fugitive, The (1993)",693,4
79,"Fugitive, The (1993)",798,4
79,"Fugitive, The (1993)",715,5
79,"Fugitive, The (1993)",532,5
79,"Fugitive, The (1993)",655,5
79,"Fugitive, The (1993)",671,2
79,"Fugitive, The (1993)",774,2
79,"Fugitive, The (1993)",472,5
79,"Fugitive, The (1993)",719,4
79,"Fugitive, The (1993)",75,5
79,"Fugitive, The (1993)",64,4
79,"Fugitive, The (1993)",780,4
79,"Fugitive, The (1993)",575,5
79,"Fugitive, The (1993)",771,1
79,"Fugitive, The (1993)",194,3
79,"Fugitive, The (1993)",877,4
79,"Fugitive, The (1993)",880,4
79,"Fugitive, The (1993)",536,4
79,"Fugitive, The (1993)",568,4
79,"Fugitive, The (1993)",751,4
79,"Fugitive, The (1993)",374,4
79,"Fugitive, The (1993)",667,3
79,"Fugitive, The (1993)",346,5
79,"Fugitive, The (1993)",541,5
79,"Fugitive, The (1993)",821,5
79,"Fugitive, The (1993)",883,4
79,"Fugitive, The (1993)",80,4
79,"Fugitive, The (1993)",514,4
79,"Fugitive, The (1993)",210,4
79,"Fugitive, The (1993)",84,4
79,"Fugitive, The (1993)",503,5
79,"Fugitive, The (1993)",480,4
79,"Fugitive, The (1993)",115,4
79,"Fugitive, The (1993)",757,4
79,"Fugitive, The (1993)",647,4
79,"Fugitive, The (1993)",921,4
79,"Fugitive, The (1993)",927,3
79,"Fugitive, The (1993)",788,4
79,"Fugitive, The (1993)",862,5
79,"Fugitive, The (1993)",709,3
79,"Fugitive, The (1993)",447,3
79,"Fugitive, The (1993)",251,5
79,"Fugitive, The (1993)",870,4
79,"Fugitive, The (1993)",561,3
79,"Fugitive, The (1993)",506,5
79,"Fugitive, The (1993)",711,4
79,"Fugitive, The (1993)",248,3
79,"Fugitive, The (1993)",756,4
79,"Fugitive, The (1993)",889,3
79,"Fugitive, The (1993)",83,5
79,"Fugitive, The (1993)",807,5
79,"Fugitive, The (1993)",899,5
79,"Fugitive, The (1993)",69,4
79,"Fugitive, The (1993)",851,4
79,"Fugitive, The (1993)",70,4
79,"Fugitive, The (1993)",913,4
79,"Fugitive, The (1993)",605,5
79,"Fugitive, The (1993)",778,3
79,"Fugitive, The (1993)",745,3
79,"Fugitive, The (1993)",885,4
79,"Fugitive, The (1993)",847,4
79,"Fugitive, The (1993)",622,5
79,"Fugitive, The (1993)",830,4
79,"Fugitive, The (1993)",380,4
79,"Fugitive, The (1993)",488,4
79,"Fugitive, The (1993)",25,4
79,"Fugitive, The (1993)",886,5
79,"Fugitive, The (1993)",833,3
79,"Fugitive, The (1993)",882,5
79,"Fugitive, The (1993)",411,4
79,"Fugitive, The (1993)",137,5
79,"Fugitive, The (1993)",567,2
79,"Fugitive, The (1993)",741,4
79,"Fugitive, The (1993)",608,5
79,"Fugitive, The (1993)",823,4
79,"Fugitive, The (1993)",458,5
79,"Fugitive, The (1993)",398,4
79,"Fugitive, The (1993)",627,3
79,"Fugitive, The (1993)",804,4
79,"Fugitive, The (1993)",716,4
79,"Fugitive, The (1993)",758,4
79,"Fugitive, The (1993)",892,5
79,"Fugitive, The (1993)",790,4
79,"Fugitive, The (1993)",815,4
79,"Fugitive, The (1993)",943,5
79,"Fugitive, The (1993)",897,5
79,"Fugitive, The (1993)",81,5
79,"Fugitive, The (1993)",653,4
79,"Fugitive, The (1993)",806,3
79,"Fugitive, The (1993)",606,3
79,"Fugitive, The (1993)",669,2
79,"Fugitive, The (1993)",871,5
79,"Fugitive, The (1993)",315,4
79,"Fugitive, The (1993)",311,4
79,"Fugitive, The (1993)",537,3
79,"Fugitive, The (1993)",796,5
79,"Fugitive, The (1993)",826,4
79,"Fugitive, The (1993)",455,4
79,"Fugitive, The (1993)",942,5
79,"Fugitive, The (1993)",508,2
79,"Fugitive, The (1993)",313,5
79,"Fugitive, The (1993)",659,4
79,"Fugitive, The (1993)",903,4
79,"Fugitive, The (1993)",908,4
79,"Fugitive, The (1993)",748,4
79,"Fugitive, The (1993)",435,4
79,"Fugitive, The (1993)",409,4
79,"Fugitive, The (1993)",916,3
79,"Fugitive, The (1993)",91,5
79,"Fugitive, The (1993)",907,5
79,"Fugitive, The (1993)",763,5
79,"Fugitive, The (1993)",528,5
79,"Fugitive, The (1993)",600,4
79,"Fugitive, The (1993)",691,5
79,"Fugitive, The (1993)",586,4
79,"Fugitive, The (1993)",785,4
79,"Fugitive, The (1993)",749,4
79,"Fugitive, The (1993)",795,2
79,"Fugitive, The (1993)",521,4
79,"Fugitive, The (1993)",660,2
79,"Fugitive, The (1993)",405,5
79,"Fugitive, The (1993)",373,4
79,"Fugitive, The (1993)",933,3
79,"Fugitive, The (1993)",643,4
79,"Fugitive, The (1993)",621,5
79,"Fugitive, The (1993)",805,5
79,"Fugitive, The (1993)",864,5
79,"Fugitive, The (1993)",896,5
79,"Fugitive, The (1993)",881,4
79,"Fugitive, The (1993)",902,5
79,"Fugitive, The (1993)",421,4
79,"Fugitive, The (1993)",850,5
79,"Fugitive, The (1993)",846,4
79,"Fugitive, The (1993)",673,5
79,"Fugitive, The (1993)",416,5
79,"Fugitive, The (1993)",619,5
79,"Fugitive, The (1993)",710,4
80,Hot Shots! Part Deux (1993),291,4
80,Hot Shots! Part Deux (1993),22,4
80,Hot Shots! Part Deux (1993),125,4
80,Hot Shots! Part Deux (1993),174,1
80,Hot Shots! Part Deux (1993),246,2
80,Hot Shots! Part Deux (1993),1,4
80,Hot Shots! Part Deux (1993),303,4
80,Hot Shots! Part Deux (1993),279,4
80,Hot Shots! Part Deux (1993),330,2
80,Hot Shots! Part Deux (1993),152,5
80,Hot Shots! Part Deux (1993),5,2
80,Hot Shots! Part Deux (1993),267,4
80,Hot Shots! Part Deux (1993),222,2
80,Hot Shots! Part Deux (1993),389,3
80,Hot Shots! Part Deux (1993),456,2
80,Hot Shots! Part Deux (1993),339,3
80,Hot Shots! Part Deux (1993),49,1
80,Hot Shots! Part Deux (1993),435,2
80,Hot Shots! Part Deux (1993),94,2
80,Hot Shots! Part Deux (1993),472,3
80,Hot Shots! Part Deux (1993),92,2
80,Hot Shots! Part Deux (1993),7,4
80,Hot Shots! Part Deux (1993),87,4
80,Hot Shots! Part Deux (1993),399,3
80,Hot Shots! Part Deux (1993),450,3
80,Hot Shots! Part Deux (1993),561,2
80,Hot Shots! Part Deux (1993),280,3
80,Hot Shots! Part Deux (1993),497,3
80,Hot Shots! Part Deux (1993),551,1
80,Hot Shots! Part Deux (1993),642,5
80,Hot Shots! Part Deux (1993),566,3
80,Hot Shots! Part Deux (1993),244,3
80,Hot Shots! Part Deux (1993),690,3
80,Hot Shots! Part Deux (1993),476,3
80,Hot Shots! Part Deux (1993),682,1
80,Hot Shots! Part Deux (1993),542,3
80,Hot Shots! Part Deux (1993),660,1
80,Hot Shots! Part Deux (1993),417,4
80,Hot Shots! Part Deux (1993),453,2
80,Hot Shots! Part Deux (1993),405,1
80,Hot Shots! Part Deux (1993),795,3
80,Hot Shots! Part Deux (1993),276,3
80,Hot Shots! Part Deux (1993),880,2
80,Hot Shots! Part Deux (1993),621,4
80,Hot Shots! Part Deux (1993),373,3
80,Hot Shots! Part Deux (1993),545,3
80,Hot Shots! Part Deux (1993),650,2
80,Hot Shots! Part Deux (1993),727,4
80,Hot Shots! Part Deux (1993),749,1
80,Hot Shots! Part Deux (1993),886,3
80,Hot Shots! Part Deux (1993),586,2
80,Hot Shots! Part Deux (1993),933,2
80,Hot Shots! Part Deux (1993),416,2
80,Hot Shots! Part Deux (1993),495,3
80,Hot Shots! Part Deux (1993),268,3
80,Hot Shots! Part Deux (1993),536,2
80,Hot Shots! Part Deux (1993),393,3
80,Hot Shots! Part Deux (1993),622,3
80,Hot Shots! Part Deux (1993),301,3
80,Hot Shots! Part Deux (1993),896,2
80,Hot Shots! Part Deux (1993),790,2
80,Hot Shots! Part Deux (1993),429,3
80,Hot Shots! Part Deux (1993),922,3
80,Hot Shots! Part Deux (1993),943,2
80,Hot Shots! Part Deux (1993),868,2
80,Hot Shots! Part Deux (1993),363,4
80,Hot Shots! Part Deux (1993),846,4
80,Hot Shots! Part Deux (1993),916,3
81,"Hudsucker Proxy, The (1994)",308,5
81,"Hudsucker Proxy, The (1994)",234,3
81,"Hudsucker Proxy, The (1994)",239,3
81,"Hudsucker Proxy, The (1994)",7,5
81,"Hudsucker Proxy, The (1994)",92,3
81,"Hudsucker Proxy, The (1994)",1,5
81,"Hudsucker Proxy, The (1994)",276,4
81,"Hudsucker Proxy, The (1994)",232,5
81,"Hudsucker Proxy, The (1994)",373,2
81,"Hudsucker Proxy, The (1994)",307,5
81,"Hudsucker Proxy, The (1994)",6,4
81,"Hudsucker Proxy, The (1994)",305,3
81,"Hudsucker Proxy, The (1994)",329,2
81,"Hudsucker Proxy, The (1994)",387,3
81,"Hudsucker Proxy, The (1994)",327,4
81,"Hudsucker Proxy, The (1994)",331,5
81,"Hudsucker Proxy, The (1994)",73,5
81,"Hudsucker Proxy, The (1994)",222,1
81,"Hudsucker Proxy, The (1994)",363,4
81,"Hudsucker Proxy, The (1994)",64,4
81,"Hudsucker Proxy, The (1994)",385,3
81,"Hudsucker Proxy, The (1994)",417,5
81,"Hudsucker Proxy, The (1994)",393,2
81,"Hudsucker Proxy, The (1994)",383,4
81,"Hudsucker Proxy, The (1994)",416,5
81,"Hudsucker Proxy, The (1994)",301,3
81,"Hudsucker Proxy, The (1994)",521,1
81,"Hudsucker Proxy, The (1994)",44,4
81,"Hudsucker Proxy, The (1994)",478,4
81,"Hudsucker Proxy, The (1994)",380,3
81,"Hudsucker Proxy, The (1994)",487,3
81,"Hudsucker Proxy, The (1994)",82,3
81,"Hudsucker Proxy, The (1994)",269,3
81,"Hudsucker Proxy, The (1994)",246,5
81,"Hudsucker Proxy, The (1994)",389,3
81,"Hudsucker Proxy, The (1994)",429,3
81,"Hudsucker Proxy, The (1994)",279,4
81,"Hudsucker Proxy, The (1994)",151,5
81,"Hudsucker Proxy, The (1994)",253,4
81,"Hudsucker Proxy, The (1994)",506,1
81,"Hudsucker Proxy, The (1994)",293,4
81,"Hudsucker Proxy, The (1994)",194,2
81,"Hudsucker Proxy, The (1994)",450,4
81,"Hudsucker Proxy, The (1994)",94,4
81,"Hudsucker Proxy, The (1994)",354,3
81,"Hudsucker Proxy, The (1994)",561,2
81,"Hudsucker Proxy, The (1994)",645,4
81,"Hudsucker Proxy, The (1994)",299,4
81,"Hudsucker Proxy, The (1994)",524,1
81,"Hudsucker Proxy, The (1994)",592,4
81,"Hudsucker Proxy, The (1994)",334,4
81,"Hudsucker Proxy, The (1994)",664,5
81,"Hudsucker Proxy, The (1994)",109,2
81,"Hudsucker Proxy, The (1994)",632,5
81,"Hudsucker Proxy, The (1994)",412,2
81,"Hudsucker Proxy, The (1994)",405,3
81,"Hudsucker Proxy, The (1994)",339,5
81,"Hudsucker Proxy, The (1994)",345,4
81,"Hudsucker Proxy, The (1994)",343,5
81,"Hudsucker Proxy, The (1994)",537,3
81,"Hudsucker Proxy, The (1994)",435,3
81,"Hudsucker Proxy, The (1994)",271,3
81,"Hudsucker Proxy, The (1994)",629,3
81,"Hudsucker Proxy, The (1994)",654,2
81,"Hudsucker Proxy, The (1994)",62,4
81,"Hudsucker Proxy, The (1994)",758,5
81,"Hudsucker Proxy, The (1994)",655,3
81,"Hudsucker Proxy, The (1994)",267,4
81,"Hudsucker Proxy, The (1994)",804,4
81,"Hudsucker Proxy, The (1994)",823,4
81,"Hudsucker Proxy, The (1994)",14,5
81,"Hudsucker Proxy, The (1994)",201,1
81,"Hudsucker Proxy, The (1994)",18,3
81,"Hudsucker Proxy, The (1994)",653,1
81,"Hudsucker Proxy, The (1994)",716,4
81,"Hudsucker Proxy, The (1994)",889,4
81,"Hudsucker Proxy, The (1994)",881,3
81,"Hudsucker Proxy, The (1994)",738,4
81,"Hudsucker Proxy, The (1994)",916,5
81,"Hudsucker Proxy, The (1994)",868,4
81,"Hudsucker Proxy, The (1994)",436,3
81,"Hudsucker Proxy, The (1994)",514,4
81,"Hudsucker Proxy, The (1994)",553,3
81,"Hudsucker Proxy, The (1994)",715,4
81,"Hudsucker Proxy, The (1994)",216,4
81,"Hudsucker Proxy, The (1994)",286,3
81,"Hudsucker Proxy, The (1994)",721,2
81,"Hudsucker Proxy, The (1994)",707,2
81,"Hudsucker Proxy, The (1994)",666,4
81,"Hudsucker Proxy, The (1994)",606,3
81,"Hudsucker Proxy, The (1994)",454,1
81,"Hudsucker Proxy, The (1994)",886,4
81,"Hudsucker Proxy, The (1994)",798,3
81,"Hudsucker Proxy, The (1994)",59,4
81,"Hudsucker Proxy, The (1994)",640,5
81,"Hudsucker Proxy, The (1994)",311,3
81,"Hudsucker Proxy, The (1994)",892,3
81,"Hudsucker Proxy, The (1994)",862,5
81,"Hudsucker Proxy, The (1994)",795,4
81,"Hudsucker Proxy, The (1994)",840,4
81,"Hudsucker Proxy, The (1994)",864,3
81,"Hudsucker Proxy, The (1994)",880,4
81,"Hudsucker Proxy, The (1994)",303,4
81,"Hudsucker Proxy, The (1994)",250,4
81,"Hudsucker Proxy, The (1994)",198,5
81,"Hudsucker Proxy, The (1994)",72,3
81,"Hudsucker Proxy, The (1994)",883,5
81,"Hudsucker Proxy, The (1994)",682,3
81,"Hudsucker Proxy, The (1994)",903,5
81,"Hudsucker Proxy, The (1994)",806,5
82,Jurassic Park (1993),219,1
82,Jurassic Park (1993),87,5
82,Jurassic Park (1993),70,4
82,Jurassic Park (1993),83,5
82,Jurassic Park (1993),142,4
82,Jurassic Park (1993),246,2
82,Jurassic Park (1993),194,2
82,Jurassic Park (1993),290,4
82,Jurassic Park (1993),269,2
82,Jurassic Park (1993),30,4
82,Jurassic Park (1993),217,5
82,Jurassic Park (1993),1,5
82,Jurassic Park (1993),110,4
82,Jurassic Park (1993),12,4
82,Jurassic Park (1993),215,3
82,Jurassic Park (1993),18,3
82,Jurassic Park (1993),72,3
82,Jurassic Park (1993),174,1
82,Jurassic Park (1993),343,5
82,Jurassic Park (1993),44,4
82,Jurassic Park (1993),311,5
82,Jurassic Park (1993),339,4
82,Jurassic Park (1993),327,2
82,Jurassic Park (1993),56,4
82,Jurassic Park (1993),328,4
82,Jurassic Park (1993),263,4
82,Jurassic Park (1993),332,5
82,Jurassic Park (1993),280,2
82,Jurassic Park (1993),200,5
82,Jurassic Park (1993),268,3
82,Jurassic Park (1993),91,5
82,Jurassic Park (1993),42,4
82,Jurassic Park (1993),326,3
82,Jurassic Park (1993),293,4
82,Jurassic Park (1993),7,3
82,Jurassic Park (1993),60,3
82,Jurassic Park (1993),363,3
82,Jurassic Park (1993),94,4
82,Jurassic Park (1993),295,4
82,Jurassic Park (1993),233,4
82,Jurassic Park (1993),347,5
82,Jurassic Park (1993),387,4
82,Jurassic Park (1993),38,5
82,Jurassic Park (1993),115,4
82,Jurassic Park (1993),158,5
82,Jurassic Park (1993),385,1
82,Jurassic Park (1993),222,4
82,Jurassic Park (1993),198,3
82,Jurassic Park (1993),59,5
82,Jurassic Park (1993),373,1
82,Jurassic Park (1993),407,3
82,Jurassic Park (1993),307,4
82,Jurassic Park (1993),379,4
82,Jurassic Park (1993),92,2
82,Jurassic Park (1993),10,4
82,Jurassic Park (1993),435,5
82,Jurassic Park (1993),308,4
82,Jurassic Park (1993),43,4
82,Jurassic Park (1993),95,3
82,Jurassic Park (1993),37,1
82,Jurassic Park (1993),454,4
82,Jurassic Park (1993),178,5
82,Jurassic Park (1993),493,5
82,Jurassic Park (1993),416,5
82,Jurassic Park (1993),201,4
82,Jurassic Park (1993),49,1
82,Jurassic Park (1993),193,2
82,Jurassic Park (1993),64,3
82,Jurassic Park (1993),442,3
82,Jurassic Park (1993),497,4
82,Jurassic Park (1993),130,5
82,Jurassic Park (1993),320,3
82,Jurassic Park (1993),23,3
82,Jurassic Park (1993),216,4
82,Jurassic Park (1993),184,3
82,Jurassic Park (1993),128,5
82,Jurassic Park (1993),230,5
82,Jurassic Park (1993),533,4
82,Jurassic Park (1993),398,5
82,Jurassic Park (1993),8,5
82,Jurassic Park (1993),508,3
82,Jurassic Park (1993),504,4
82,Jurassic Park (1993),352,3
82,Jurassic Park (1993),286,3
82,Jurassic Park (1993),506,5
82,Jurassic Park (1993),325,3
82,Jurassic Park (1993),537,2
82,Jurassic Park (1993),405,4
82,Jurassic Park (1993),291,4
82,Jurassic Park (1993),528,4
82,Jurassic Park (1993),554,4
82,Jurassic Park (1993),566,4
82,Jurassic Park (1993),301,5
82,Jurassic Park (1993),102,2
82,Jurassic Park (1993),109,5
82,Jurassic Park (1993),244,3
82,Jurassic Park (1993),541,3
82,Jurassic Park (1993),479,4
82,Jurassic Park (1993),97,4
82,Jurassic Park (1993),586,2
82,Jurassic Park (1993),660,2
82,Jurassic Park (1993),421,4
82,Jurassic Park (1993),254,4
82,Jurassic Park (1993),276,4
82,Jurassic Park (1993),303,4
82,Jurassic Park (1993),429,4
82,Jurassic Park (1993),622,3
82,Jurassic Park (1993),584,3
82,Jurassic Park (1993),85,3
82,Jurassic Park (1993),151,3
82,Jurassic Park (1993),734,4
